Model|Stamp|Lower|Upper|Solver_Time|Overall_Time|Solver_Info|Method
simple2D_1x1_LFR|2020.03.29. Sunday 16:41:16 id:2249|0|4.53063048012933|0.286593|1.882565|Successfully solved (MOSEK)|Descriptor - dual condensed LMI form
simple2D_1x1_LFR|2020.03.29. Sunday 16:41:18 id:2249|0|4.53063048012933|0.291183|1.858616|Successfully solved (MOSEK)|Descriptor - dual explicit LMI form
simple2D_1x1_LFR|2020.03.29. Sunday 16:41:45 id:2249|0|2.17194955302484|0|1.756029|Pole: [-2], Length: [2], Relax: 1, Active: 1|IQCToolbox - ltvs
simple2D_1x1_LFR|2020.03.29. Sunday 19:56:02 id:2249|0|2.17194955302484|0|1.623144|Pole: [-2], Length: [2], Relax: 1, Active: 1|IQCToolbox - ltvs
simple2D_1x1_LFR|2020.03.30. Monday 03:15:29 id:2249|0|1.17244989473166|1.297526|17.240384|Successfully solved (MOSEK)|Polytopic a. with Finsler
simple2D_1x1_LFR|2020.03.30. Monday 03:16:16 id:2249|0|3.34696452509642|0|0.419028|pgrid (5x5x5)x(2x2x2)|LPVTools - grid
simple2D_1x1_LFR|2020.03.30. Monday 03:16:30 id:2249|0|3.36875606507239|0.014356|1.575455|15, Successfully solved (MOSEK)|Req grid for T=Inf, delta=0: Inf (Wu, 1995)
simple2D_1x1_LFR|2020.03.30. Monday 03:17:31 id:2249|0|1.3550761966631|2.050946|17.535943|Successfully solved (MOSEK)|Polytopic a. with Finsler
simple2D_1x1_LFR|2020.03.30. Monday 03:18:31 id:2249|1.15406667251973|2.25985156518419|0|10.750166|[no info]|Robust Control Toolbox
simple2D_1x1_LFR|2020.03.30. Monday 03:20:17 id:2249|0|1.8660686433046|0.007808|1.521493|5, Successfully solved (MOSEK)|Req grid for T=Inf, delta=0: Inf (Wu, 1995)
simple2D_1x1_LFR|2020.03.30. Monday 03:20:34 id:2249|0|1.37667015801526|0.010083|1.331659|5, Successfully solved (MOSEK)|Req grid for T=Inf, delta=0: Inf (Wu, 1995)
simple2D_1x1_LFR|2020.03.30. Monday 03:21:05 id:2249|0|1.37201603390822|0.022015|1.733743|15, Successfully solved (MOSEK)|Req grid for T=Inf, delta=0: Inf (Wu, 1995)
simple2D_1x1_LFR|2020.03.30. Monday 03:21:46 id:2249|0|1.70620232297237|0.712403|2.449494|Successfully solved (MOSEK)|Descriptor - primal
simple2D_1x1_LFR|2020.03.30. Monday 03:21:48 id:2249|0|4.59295519791357|1.094617|2.64619|Successfully solved (MOSEK)|Descriptor - dual condensed LMI form
simple2D_1x1_LFR|2020.03.30. Monday 03:21:51 id:2249|0|4.59295519791357|1.09476|2.713486|Successfully solved (MOSEK)|Descriptor - dual explicit LMI form
simple2D_1x1_LFR|2020.03.30. Monday 03:24:39 id:2249|0|1.70619981546232|0.734371|2.651232|Successfully solved (MOSEK)|Descriptor - primal
simple2D_1x1_LFR|2020.03.30. Monday 03:24:41 id:2249|0|4.51988784446352|0.848287|2.407703|Successfully solved (MOSEK)|Descriptor - dual condensed LMI form
simple2D_1x1_LFR|2020.03.30. Monday 03:24:44 id:2249|0|4.51988784446352|0.857|2.427636|Successfully solved (MOSEK)|Descriptor - dual explicit LMI form
simple2D_1x1_LFR|2020.03.30. Monday 17:49:32 id:2249|1.13972080252176|2.08250772381244|0|6.459269|[no info]|Robust Control Toolbox
simple2D_1x1_LFR|2020.03.30. Monday 17:50:01 id:2249|0|1.33386090163055|0|0.43981|pgrid (5x5x5)x(2x2x2)|LPVTools - grid
simple2D_1x1_LFR|2020.03.30. Monday 17:50:30 id:2249|0|1.33288164602711|0.008209|1.722958|5, Successfully solved (MOSEK)|Req grid for T=Inf, delta=0: Inf (Wu, 1995)
simple2D_1x1_LFR|2020.03.30. Monday 17:51:04 id:2249|0|3.67667184141518|0.758389|2.839508|Successfully solved (MOSEK)|Descriptor - primal
simple2D_1x1_LFR|2020.03.30. Monday 17:51:41 id:2249|0|4.52930009832253|0.7423|2.426627|Successfully solved (MOSEK)|Descriptor - dual condensed LMI form
simple2D_1x1_LFR|2020.03.30. Monday 17:51:44 id:2249|0|4.52930009832253|0.628811|2.724301|Successfully solved (MOSEK)|Descriptor - dual explicit LMI form
simple2D_1x1_LFR|2020.03.30. Monday 17:52:12 id:2249|0|2.10175010475715|0|3.972314|Pole: [-2], Length: [2], Relax: 1, Active: 1|IQCToolbox - ltvs
simple2D_1x1_LFR|2020.03.30. Monday 18:11:43 id:|0|1.39131850961466|2.28595|17.544807|Successfully solved (MOSEK)|Polytopic a. with Finsler
simple2D_1x1_LFR|2020.03.30. Monday 19:04:28 id:|0|1.2533727284346|2.449805|10.897543|Successfully solved (MOSEK)|Polytopic a. with Finsler (old)
simple2D_1x1_LFR|2020.03.30. Monday 19:05:00 id:|0|1.41159673686587|2.288504|16.975463|Successfully solved (MOSEK)|Polytopic a. with Finsler
